sale_id,customer_id,product_id,date_id,quantity,unit_price,total_amount
53279,1584,30,20250129,6,142.6,855.6
53280,1106,8,20250531,2,303.0,606.0
53281,1782,39,20250227,2,345.64,691.28
53282,531,115,20251025,8,270.46,2163.68
53283,511,144,20250826,9,284.79,2563.11
53284,1816,40,20250315,6,343.88,2063.28
53285,1604,80,20251230,4,123.53,494.12
53286,719,188,20250817,9,487.05,4383.45
53287,32,47,20250417,10,200.84,2008.4
53288,1953,9,20250311,9,103.42,930.78
53289,1032,84,20250322,4,384.09,1536.36
53290,446,14,20250922,3,350.58,1051.74
53291,145,83,20250730,9,408.93,3680.37
53292,409,2,20250223,3,141.14,423.42
53293,1163,195,20250512,6,406.32,2437.92
53294,1214,59,20250222,1,193.9,193.9
53295,1974,159,20251017,5,154.75,773.75
53296,1372,106,20250423,9,393.39,3540.51
53297,1225,90,20250206,8,104.57,836.56
53298,352,45,20250507,10,438.8,4388.0
53299,1626,90,20250702,9,104.57,941.13
53300,398,41,20250206,10,118.38,1183.8
53301,743,198,20250804,3,430.0,1290.0
53302,1914,116,20250825,1,213.83,213.83
53303,1184,41,20250912,2,118.38,236.76
53304,1225,3,20250622,5,74.07,370.35
53305,539,65,20250228,1,173.39,173.39
53306,637,6,20250517,10,20.73,207.3
53307,1887,36,20250802,5,89.71,448.55
53308,277,171,20250414,3,50.69,152.07
53309,717,104,20251107,10,363.06,3630.6
53310,134,73,20250830,9,306.44,2757.96
53311,428,28,20251201,3,492.68,1478.04
53312,1748,7,20250129,7,113.23,792.61
53313,1411,71,20250713,1,435.91,435.91
53314,842,194,20251009,10,402.11,4021.1
53315,90,89,20250319,1,378.86,378.86
53316,90,188,20250723,7,487.05,3409.35
53317,1560,107,20250910,4,99.25,397.0
53318,814,166,20250224,4,139.81,559.24
53319,978,98,20250822,10,40.14,401.4
53320,560,79,20251105,9,439.97,3959.73
53321,1089,37,20250727,3,126.18,378.54
53322,1165,74,20250129,8,190.09,1520.72
53323,1797,165,20250808,6,372.5,2235.0
53324,53,34,20251219,10,468.64,4686.4
53325,939,58,20251026,7,300.22,2101.54
53326,866,182,20250605,10,217.74,2177.4
53327,867,47,20250404,7,200.84,1405.88
53328,843,195,20251214,5,406.32,2031.6
53329,1662,171,20250604,4,50.69,202.76
53330,868,19,20250502,5,303.84,1519.2
53331,1669,79,20250512,7,439.97,3079.79
53332,593,120,20250831,4,499.64,1998.56
53333,1526,73,20250228,1,306.44,306.44
53334,380,187,20250316,8,442.65,3541.2
53335,536,149,20250517,8,153.5,1228.0
53336,69,36,20251024,5,89.71,448.55
53337,1619,119,20251220,1,53.46,53.46
53338,1880,84,20250201,9,384.09,3456.81
53339,318,42,20250220,3,403.5,1210.5
53340,387,200,20250429,2,178.08,356.16
53341,1126,195,20251002,3,406.32,1218.96
53342,89,84,20250528,10,384.09,3840.9
53343,413,100,20250309,5,453.18,2265.9
53344,1903,5,20250417,4,48.03,192.12
53345,1095,28,20251114,9,492.68,4434.12
53346,856,98,20250903,7,40.14,280.98
53347,1897,35,20251026,3,40.34,121.02
53348,1638,41,20250712,5,118.38,591.9
53349,1744,152,20250425,9,499.23,4493.07
53350,416,151,20251207,9,9.61,86.49
53351,239,72,20250126,10,421.63,4216.3
53352,297,129,20250224,8,332.63,2661.04
53353,1906,30,20251029,4,142.6,570.4
53354,213,141,20250612,6,126.88,761.28
53355,1519,69,20250818,10,486.08,4860.8
53356,1820,13,20251020,9,380.61,3425.49
53357,1946,150,20250624,9,464.86,4183.74
53358,230,5,20251108,2,48.03,96.06
53359,231,172,20251217,10,415.53,4155.3
53360,1569,47,20250718,3,200.84,602.52
53361,892,106,20250219,7,393.39,2753.73
53362,220,197,20250224,7,58.51,409.57
53363,637,147,20250402,4,123.15,492.6
53364,826,114,20251202,6,128.08,768.48
53365,1409,195,20251029,10,406.32,4063.2
53366,1117,11,20251109,9,114.12,1027.08
53367,339,1,20250526,4,60.11,240.44
53368,1308,182,20250627,1,217.74,217.74
53369,319,117,20250129,8,234.0,1872.0
53370,1324,88,20250905,8,482.36,3858.88
53371,1658,161,20250131,9,409.47,3685.23
53372,1938,64,20250621,1,376.68,376.68
53373,340,6,20250615,4,20.73,82.92
53374,1755,158,20250606,4,417.7,1670.8
53375,351,93,20250610,7,450.31,3152.17
53376,1108,11,20251219,4,114.12,456.48
53377,645,14,20250221,9,350.58,3155.22
53378,957,22,20251221,7,44.01,308.07
53379,1939,52,20250321,4,449.42,1797.68
53380,1593,181,20251230,2,293.34,586.68
53381,270,173,20250918,4,6.76,27.04
53382,541,166,20251025,10,139.81,1398.1
53383,1536,66,20250714,4,220.21,880.84
53384,1811,177,20251003,4,282.65,1130.6
53385,638,90,20250307,10,104.57,1045.7
53386,1973,167,20250227,5,109.26,546.3
53387,412,162,20251011,9,466.22,4195.98
53388,437,29,20250924,5,433.91,2169.55
53389,564,65,20250102,8,173.39,1387.12
53390,93,152,20250220,7,499.23,3494.61
53391,844,147,20250413,7,123.15,862.05
53392,1704,32,20250503,9,188.24,1694.16
53393,930,102,20250513,5,142.85,714.25
53394,1869,190,20250401,7,432.98,3030.86
53395,1098,32,20250327,10,188.24,1882.4
53396,213,144,20251031,8,284.79,2278.32
53397,51,154,20251129,5,255.41,1277.05
53398,119,158,20250718,2,417.7,835.4
53399,859,28,20250225,6,492.68,2956.08
53400,426,63,20250312,5,342.45,1712.25
53401,1108,87,20250130,9,436.85,3931.65
53402,460,53,20250319,3,184.19,552.57
53403,854,96,20250624,1,296.21,296.21
53404,128,47,20250205,3,200.84,602.52
53405,1343,189,20251019,9,81.5,733.5
53406,1379,172,20250928,3,415.53,1246.59
53407,1928,31,20250216,2,417.88,835.76
53408,1009,93,20250810,7,450.31,3152.17
53409,460,108,20250201,9,331.2,2980.8
53410,1491,150,20250313,10,464.86,4648.6
53411,1248,84,20251106,8,384.09,3072.72
53412,964,114,20250307,3,128.08,384.24
53413,466,103,20251213,3,111.05,333.15
53414,219,185,20251030,3,342.62,1027.86
53415,470,189,20250916,6,81.5,489.0
53416,1238,11,20251231,9,114.12,1027.08
53417,539,44,20250430,1,457.0,457.0
53418,1389,55,20250310,9,379.11,3411.99
53419,774,79,20251030,8,439.97,3519.76
53420,941,137,20250605,10,44.66,446.6
53421,1684,32,20251029,4,188.24,752.96
53422,466,104,20251102,5,363.06,1815.3
53423,205,117,20250831,8,234.0,1872.0
53424,448,8,20250206,1,303.0,303.0
53425,1661,22,20250603,10,44.01,440.1
53426,133,3,20250709,5,74.07,370.35
53427,492,164,20251225,1,135.91,135.91
53428,243,195,20250404,9,406.32,3656.88
53429,248,170,20250214,6,246.82,1480.92
53430,97,101,20250607,5,40.07,200.35
53431,875,129,20250304,10,332.63,3326.3
53432,420,134,20250523,10,33.3,333.0
53433,1129,163,20250211,10,469.77,4697.7
53434,741,142,20250427,5,24.67,123.35
53435,506,95,20250713,3,36.69,110.07
53436,727,187,20250906,1,442.65,442.65
53437,220,64,20250203,7,376.68,2636.76
53438,1160,130,20251220,2,81.62,163.24
53439,617,32,20250820,1,188.24,188.24
53440,1364,99,20250705,4,34.14,136.56
53441,598,136,20250328,9,82.93,746.37
53442,168,170,20250914,7,246.82,1727.74
53443,1994,186,20251206,8,55.88,447.04
53444,275,122,20250519,6,87.32,523.92
53445,565,98,20251222,8,40.14,321.12
53446,1402,105,20250520,8,290.22,2321.76
53447,1123,162,20250609,1,466.22,466.22
53448,643,160,20251124,7,266.83,1867.81
53449,553,131,20250830,7,112.76,789.32
53450,1654,85,20250113,9,331.58,2984.22
53451,784,11,20251206,3,114.12,342.36
53452,1438,84,20250811,10,384.09,3840.9
53453,600,180,20251028,9,22.83,205.47
53454,74,13,20250125,2,380.61,761.22
53455,748,167,20250925,6,109.26,655.56
53456,1312,33,20250927,4,336.74,1346.96
53457,890,94,20250421,2,64.9,129.8
53458,277,139,20250724,6,339.23,2035.38
53459,1182,183,20250416,2,157.59,315.18
53460,1307,123,20250625,1,243.27,243.27
53461,1556,110,20250208,7,432.6,3028.2
53462,54,146,20250118,6,336.51,2019.06
53463,223,135,20250626,2,241.01,482.02
53464,1035,76,20250615,3,459.65,1378.95
53465,1454,51,20250102,10,374.77,3747.7
53466,657,163,20251122,7,469.77,3288.39
53467,1253,99,20250131,6,34.14,204.84
53468,1023,83,20250217,7,408.93,2862.51
53469,1152,164,20250612,7,135.91,951.37
53470,172,4,20250522,5,339.97,1699.85
53471,1076,146,20250824,3,336.51,1009.53
53472,8,103,20250518,2,111.05,222.1
53473,223,101,20250712,5,40.07,200.35
53474,1322,61,20250629,10,431.09,4310.9
53475,587,34,20250119,10,468.64,4686.4
53476,553,81,20250519,6,439.61,2637.66
53477,1803,173,20250403,8,6.76,54.08
53478,1068,13,20250212,10,380.61,3806.1
53479,1831,161,20251121,1,409.47,409.47
53480,1801,42,20251027,4,403.5,1614.0
53481,1841,121,20250402,6,484.65,2907.9
53482,331,98,20250427,6,40.14,240.84
53483,675,3,20250520,7,74.07,518.49
53484,129,54,20250207,5,257.22,1286.1
53485,1183,18,20250726,2,52.87,105.74
53486,391,197,20251005,9,58.51,526.59
53487,1418,122,20251217,7,87.32,611.24
53488,601,32,20250416,4,188.24,752.96
53489,1244,118,20250715,4,224.35,897.4
53490,777,172,20250409,7,415.53,2908.71
53491,74,95,20250728,10,36.69,366.9
53492,1678,112,20251029,8,53.72,429.76
53493,1151,178,20250428,10,42.25,422.5
53494,968,185,20250222,2,342.62,685.24
53495,1880,64,20250607,6,376.68,2260.08
53496,1076,69,20250207,1,486.08,486.08
53497,1256,181,20250725,10,293.34,2933.4
53498,1636,87,20250710,6,436.85,2621.1
53499,783,55,20250531,5,379.11,1895.55
53500,1590,189,20250827,5,81.5,407.5
53501,478,53,20250919,3,184.19,552.57
53502,315,43,20250329,8,137.53,1100.24
53503,760,58,20251009,10,300.22,3002.2
53504,649,183,20250319,10,157.59,1575.9
53505,1054,199,20250403,2,103.79,207.58
53506,1390,97,20250907,4,296.28,1185.12
53507,1773,121,20250813,6,484.65,2907.9
53508,1588,50,20251020,10,282.88,2828.8
53509,1722,27,20250425,2,117.81,235.62
53510,593,51,20251004,10,374.77,3747.7
53511,615,45,20250528,3,438.8,1316.4
53512,434,137,20250129,5,44.66,223.3
53513,668,28,20250804,3,492.68,1478.04
53514,1379,7,20251122,1,113.23,113.23
53515,1643,13,20250828,2,380.61,761.22
53516,1566,45,20250205,1,438.8,438.8
53517,799,101,20250828,9,40.07,360.63
53518,312,147,20251231,8,123.15,985.2
53519,849,45,20250610,8,438.8,3510.4
53520,375,139,20250206,6,339.23,2035.38
53521,1066,142,20250425,1,24.67,24.67
53522,1317,42,20251008,5,403.5,2017.5
53523,896,152,20251014,9,499.23,4493.07
53524,394,36,20250530,7,89.71,627.97
53525,1179,148,20250727,5,69.78,348.9
53526,153,124,20250916,7,451.71,3161.97
53527,1162,192,20251127,10,93.78,937.8
53528,252,50,20250729,1,282.88,282.88
53529,948,60,20251009,7,266.91,1868.37
53530,765,181,20250323,7,293.34,2053.38
53531,556,123,20251221,5,243.27,1216.35
53532,1142,43,20250120,8,137.53,1100.24
53533,1799,107,20250701,4,99.25,397.0
53534,1528,132,20251108,9,291.69,2625.21
53535,1846,135,20250811,4,241.01,964.04
53536,1609,32,20250710,3,188.24,564.72
53537,1586,161,20251114,7,409.47,2866.29
53538,883,117,20251121,5,234.0,1170.0
53539,1618,166,20250318,7,139.81,978.67
53540,1782,129,20251202,3,332.63,997.89
53541,1582,177,20251027,9,282.65,2543.85
53542,1939,72,20250501,10,421.63,4216.3
53543,843,74,20251215,5,190.09,950.45
53544,210,126,20250707,1,136.28,136.28
53545,115,99,20250901,5,34.14,170.7
53546,1901,146,20250131,5,336.51,1682.55
53547,808,153,20251013,7,41.26,288.82
53548,1313,8,20250213,2,303.0,606.0
53549,1085,190,20250107,3,432.98,1298.94
53550,82,136,20250305,3,82.93,248.79
53551,507,136,20251127,1,82.93,82.93
53552,580,186,20250819,9,55.88,502.92
53553,1779,165,20251009,3,372.5,1117.5
53554,1047,59,20250605,3,193.9,581.7
53555,550,96,20250420,4,296.21,1184.84
53556,1977,154,20251222,9,255.41,2298.69
53557,519,108,20250730,1,331.2,331.2
53558,641,100,20250106,8,453.18,3625.44
53559,1178,199,20251108,8,103.79,830.32
53560,919,48,20251230,3,232.13,696.39
53561,1183,109,20251026,6,214.67,1288.02
53562,230,129,20250806,4,332.63,1330.52
53563,1187,18,20250212,9,52.87,475.83
53564,676,104,20251126,2,363.06,726.12
53565,1207,172,20250628,10,415.53,4155.3
53566,1371,164,20251106,2,135.91,271.82
53567,1146,86,20250922,10,86.74,867.4
53568,1011,177,20250407,9,282.65,2543.85
53569,1136,175,20250524,9,84.98,764.82
53570,1176,88,20251211,3,482.36,1447.08
53571,10,95,20250705,6,36.69,220.14
53572,1054,86,20251011,3,86.74,260.22
53573,54,92,20250921,10,326.69,3266.9
53574,581,71,20251122,6,435.91,2615.46
53575,1466,117,20250928,8,234.0,1872.0
53576,1808,87,20250117,9,436.85,3931.65
53577,1524,21,20250508,9,66.79,601.11
53578,809,179,20250812,9,452.44,4071.96
53579,606,173,20250707,7,6.76,47.32
53580,203,150,20250221,9,464.86,4183.74
53581,972,136,20250725,7,82.93,580.51
53582,1134,26,20250903,3,39.43,118.29
53583,753,58,20251206,1,300.22,300.22
53584,158,171,20250801,8,50.69,405.52
53585,1134,73,20251117,1,306.44,306.44
53586,101,11,20250420,10,114.12,1141.2
53587,1828,125,20250224,1,192.59,192.59
53588,1532,175,20250617,2,84.98,169.96
53589,1189,6,20250221,5,20.73,103.65
53590,568,34,20250322,6,468.64,2811.84
53591,1479,184,20250920,6,449.97,2699.82
53592,113,37,20250503,3,126.18,378.54
53593,121,76,20250221,7,459.65,3217.55
53594,1436,61,20250121,8,431.09,3448.72
53595,659,167,20250614,2,109.26,218.52
53596,1440,82,20250702,2,47.4,94.8
53597,782,39,20250420,8,345.64,2765.12
53598,1842,119,20250714,4,53.46,213.84
53599,457,157,20250113,3,146.07,438.21
53600,1701,51,20250803,9,374.77,3372.93
53601,543,74,20250625,10,190.09,1900.9
53602,456,192,20250104,3,93.78,281.34
53603,1230,150,20250514,10,464.86,4648.6
53604,26,153,20250226,7,41.26,288.82
53605,794,70,20250911,10,256.3,2563.0
53606,1351,57,20250627,8,397.08,3176.64
53607,1546,5,20251127,2,48.03,96.06
53608,1239,174,20250710,7,320.37,2242.59
53609,1201,64,20250113,8,376.68,3013.44
53610,1773,95,20250819,1,36.69,36.69
53611,1820,15,20250626,8,142.55,1140.4
53612,114,165,20250811,10,372.5,3725.0
53613,1396,197,20250908,6,58.51,351.06
53614,539,138,20250424,2,38.92,77.84
53615,35,45,20250501,1,438.8,438.8
53616,1809,7,20250728,4,113.23,452.92
53617,612,175,20250613,2,84.98,169.96
53618,1449,135,20250921,3,241.01,723.03
53619,313,35,20251106,10,40.34,403.4
53620,1679,34,20250916,9,468.64,4217.76
53621,319,172,20250603,3,415.53,1246.59
53622,1001,116,20250210,9,213.83,1924.47
53623,202,12,20250418,3,142.7,428.1
53624,319,156,20250606,1,440.24,440.24
53625,699,197,20250616,2,58.51,117.02
53626,220,100,20250213,5,453.18,2265.9
53627,1718,142,20250805,5,24.67,123.35
53628,1888,89,20250923,7,378.86,2652.02
53629,650,82,20251110,8,47.4,379.2
53630,564,133,20250909,1,35.17,35.17
53631,1304,13,20250615,9,380.61,3425.49
53632,1555,155,20250420,2,466.96,933.92
53633,1864,199,20250609,10,103.79,1037.9
53634,104,13,20251121,6,380.61,2283.66
53635,151,115,20250227,2,270.46,540.92
53636,568,131,20250211,7,112.76,789.32
53637,564,8,20251205,7,303.0,2121.0
53638,127,84,20251120,10,384.09,3840.9
53639,880,150,20250425,9,464.86,4183.74
53640,627,190,20250117,4,432.98,1731.92
53641,545,40,20250901,10,343.88,3438.8
53642,400,73,20250124,9,306.44,2757.96
53643,1827,135,20250614,8,241.01,1928.08
53644,1483,105,20250814,8,290.22,2321.76
53645,1803,86,20250819,1,86.74,86.74
53646,826,102,20250809,8,142.85,1142.8
53647,1236,51,20250718,7,374.77,2623.39
53648,1513,12,20250318,3,142.7,428.1
53649,1233,71,20251127,6,435.91,2615.46
53650,127,19,20251224,2,303.84,607.68
53651,1150,34,20250712,6,468.64,2811.84
53652,681,186,20250115,2,55.88,111.76
53653,469,29,20250619,6,433.91,2603.46
53654,361,64,20251107,5,376.68,1883.4
53655,167,89,20250807,1,378.86,378.86
53656,1426,30,20250207,2,142.6,285.2
53657,15,105,20251229,9,290.22,2611.98
53658,1748,110,20250301,1,432.6,432.6
53659,536,137,20250726,2,44.66,89.32
53660,873,118,20250228,7,224.35,1570.45
53661,1804,81,20251220,9,439.61,3956.49
53662,336,69,20251215,3,486.08,1458.24
53663,303,22,20250311,4,44.01,176.04
53664,824,26,20250131,3,39.43,118.29
53665,438,14,20250328,9,350.58,3155.22
53666,722,87,20250819,5,436.85,2184.25
53667,1696,128,20250517,4,478.87,1915.48
53668,1160,112,20250422,7,53.72,376.04
53669,669,31,20250706,4,417.88,1671.52
53670,1014,6,20251024,10,20.73,207.3
53671,175,126,20250423,2,136.28,272.56
53672,1423,65,20250225,1,173.39,173.39
53673,1043,109,20250927,3,214.67,644.01
53674,1705,74,20250619,10,190.09,1900.9
53675,1006,179,20251110,8,452.44,3619.52
53676,1622,4,20250816,7,339.97,2379.79
53677,1207,132,20250426,2,291.69,583.38
53678,1648,42,20250110,8,403.5,3228.0
53679,1991,184,20250921,4,449.97,1799.88
53680,1512,197,20251127,7,58.51,409.57
53681,312,155,20250327,3,466.96,1400.88
53682,389,21,20250107,9,66.79,601.11
53683,787,128,20250925,2,478.87,957.74
53684,194,87,20250129,8,436.85,3494.8
53685,1172,185,20250131,1,342.62,342.62
53686,1632,193,20250621,3,392.28,1176.84
53687,1301,142,20250108,3,24.67,74.01
53688,1053,24,20250411,5,443.3,2216.5
53689,147,26,20250906,8,39.43,315.44
53690,260,107,20250523,1,99.25,99.25
53691,832,139,20250412,8,339.23,2713.84
53692,682,187,20251120,3,442.65,1327.95
53693,764,76,20250908,2,459.65,919.3
53694,1714,39,20250429,1,345.64,345.64
53695,802,43,20250313,3,137.53,412.59
53696,289,82,20251016,5,47.4,237.0
53697,2,189,20250930,8,81.5,652.0
53698,934,118,20250308,5,224.35,1121.75
53699,1410,63,20250103,9,342.45,3082.05
53700,124,91,20250920,2,202.5,405.0
53701,445,104,20251126,5,363.06,1815.3
53702,628,116,20250604,10,213.83,2138.3
53703,1511,117,20250416,6,234.0,1404.0
53704,1089,53,20250301,10,184.19,1841.9
53705,505,122,20251211,2,87.32,174.64
53706,163,27,20251024,1,117.81,117.81
53707,729,128,20250924,6,478.87,2873.22
53708,793,117,20250121,4,234.0,936.0
53709,749,92,20250916,5,326.69,1633.45
53710,615,48,20250516,9,232.13,2089.17
53711,1678,33,20250916,9,336.74,3030.66
53712,1929,108,20250507,7,331.2,2318.4
53713,968,80,20251109,4,123.53,494.12
53714,1078,28,20250206,7,492.68,3448.76
53715,1775,71,20251212,3,435.91,1307.73
53716,1635,58,20251117,6,300.22,1801.32
53717,1467,30,20250205,7,142.6,998.2
53718,1846,149,20250615,4,153.5,614.0
53719,1062,73,20251219,3,306.44,919.32
53720,112,147,20250101,4,123.15,492.6
53721,1292,195,20250402,8,406.32,3250.56
53722,1172,32,20251012,8,188.24,1505.92
53723,448,167,20250910,7,109.26,764.82
53724,1693,109,20250404,8,214.67,1717.36
53725,1435,198,20251127,1,430.0,430.0
53726,1308,134,20250129,4,33.3,133.2
53727,543,36,20250505,5,89.71,448.55
53728,821,95,20250925,2,36.69,73.38
53729,711,172,20251024,8,415.53,3324.24
53730,1748,97,20250224,9,296.28,2666.52
53731,1320,115,20250703,4,270.46,1081.84
53732,745,139,20250704,1,339.23,339.23
53733,1840,161,20250506,6,409.47,2456.82
53734,575,87,20250519,5,436.85,2184.25
53735,377,27,20251126,3,117.81,353.43
53736,1421,165,20250110,10,372.5,3725.0
53737,525,105,20251129,1,290.22,290.22
53738,303,54,20250121,6,257.22,1543.32
53739,1709,188,20251006,9,487.05,4383.45
53740,370,26,20250607,10,39.43,394.3
53741,62,110,20250811,4,432.6,1730.4
53742,1313,131,20251114,10,112.76,1127.6
53743,239,189,20250909,7,81.5,570.5
53744,868,193,20251213,1,392.28,392.28
53745,1406,166,20250511,2,139.81,279.62
53746,323,105,20250928,5,290.22,1451.1
53747,640,67,20250219,9,6.61,59.49
53748,984,177,20250728,4,282.65,1130.6
53749,1541,125,20251108,7,192.59,1348.13
53750,1698,193,20251228,9,392.28,3530.52
53751,942,77,20251103,10,165.46,1654.6
53752,1673,12,20250606,5,142.7,713.5
53753,996,198,20250806,5,430.0,2150.0
53754,814,12,20251230,2,142.7,285.4
53755,1457,101,20250703,7,40.07,280.49
53756,569,151,20250202,9,9.61,86.49
53757,1666,157,20250215,9,146.07,1314.63
53758,1094,22,20251226,5,44.01,220.05
53759,924,59,20250525,9,193.9,1745.1
53760,1447,7,20251003,7,113.23,792.61
53761,1446,85,20250927,5,331.58,1657.9
53762,1017,183,20250930,9,157.59,1418.31
53763,1764,176,20251201,2,278.08,556.16
53764,46,173,20251215,7,6.76,47.32
53765,1572,1,20251004,8,60.11,480.88
53766,1633,21,20250421,8,66.79,534.32
53767,218,161,20251104,1,409.47,409.47
53768,1345,33,20250920,4,336.74,1346.96
53769,978,59,20250427,10,193.9,1939.0
53770,1057,10,20250120,7,352.16,2465.12
53771,1954,145,20250919,5,467.68,2338.4
53772,407,169,20250123,1,427.19,427.19
53773,916,178,20251230,4,42.25,169.0
53774,637,22,20250613,8,44.01,352.08
53775,328,87,20251212,2,436.85,873.7
53776,815,78,20250426,10,60.37,603.7
53777,1015,81,20250212,6,439.61,2637.66
53778,765,55,20251018,10,379.11,3791.1
53779,1502,38,20251216,2,192.83,385.66
53780,1944,162,20250410,2,466.22,932.44
53781,114,41,20251219,6,118.38,710.28
53782,1177,169,20250731,9,427.19,3844.71
53783,1375,141,20251225,1,126.88,126.88
53784,1181,13,20251026,2,380.61,761.22
53785,727,88,20250328,9,482.36,4341.24
53786,1089,98,20250526,3,40.14,120.42
53787,197,60,20250414,8,266.91,2135.28
53788,558,36,20250601,6,89.71,538.26
53789,231,62,20250331,2,341.74,683.48
53790,493,169,20250328,2,427.19,854.38
53791,967,39,20250522,4,345.64,1382.56
53792,1678,17,20250510,10,55.59,555.9
53793,919,174,20250923,3,320.37,961.11
53794,1402,62,20251012,2,341.74,683.48
53795,1129,102,20251229,10,142.85,1428.5
53796,1950,184,20250216,5,449.97,2249.85
53797,1529,82,20250924,9,47.4,426.6
53798,1069,59,20250105,10,193.9,1939.0
53799,805,49,20250307,7,74.12,518.84
53800,1557,199,20250810,5,103.79,518.95
53801,474,38,20251029,8,192.83,1542.64
53802,47,69,20250408,1,486.08,486.08
53803,529,196,20250712,6,83.8,502.8
53804,1966,174,20251126,4,320.37,1281.48
53805,1999,139,20250311,5,339.23,1696.15
53806,1324,169,20250602,4,427.19,1708.76
53807,427,73,20250122,4,306.44,1225.76
53808,932,50,20250511,4,282.88,1131.52
53809,1786,59,20251005,1,193.9,193.9
53810,869,167,20250911,7,109.26,764.82
53811,1294,180,20251121,10,22.83,228.3
53812,44,134,20250111,6,33.3,199.8
53813,1971,118,20250607,8,224.35,1794.8
53814,1592,89,20250710,5,378.86,1894.3
53815,1681,194,20250209,2,402.11,804.22
53816,1497,71,20250527,2,435.91,871.82
53817,1468,44,20250502,4,457.0,1828.0
53818,1339,97,20250401,1,296.28,296.28
53819,1040,19,20250203,3,303.84,911.52
53820,1455,180,20251221,5,22.83,114.15
53821,1188,146,20251212,4,336.51,1346.04
53822,4,51,20251016,9,374.77,3372.93
53823,626,108,20250329,4,331.2,1324.8
53824,1225,192,20250928,1,93.78,93.78
53825,1647,142,20251229,5,24.67,123.35
53826,757,11,20251102,8,114.12,912.96
53827,779,178,20251109,2,42.25,84.5
53828,1137,152,20250214,3,499.23,1497.69
53829,174,114,20251109,1,128.08,128.08
53830,1645,152,20250907,5,499.23,2496.15
53831,1107,63,20250831,2,342.45,684.9
53832,99,143,20251110,4,212.52,850.08
53833,1560,97,20251220,6,296.28,1777.68
53834,1995,1,20250728,6,60.11,360.66
53835,633,73,20251108,6,306.44,1838.64
53836,577,37,20250703,2,126.18,252.36
53837,671,177,20250919,2,282.65,565.3
53838,409,160,20250101,9,266.83,2401.47
53839,1195,99,20250630,2,34.14,68.28
53840,1037,129,20250624,9,332.63,2993.67
53841,1862,14,20250316,5,350.58,1752.9
53842,552,172,20250713,8,415.53,3324.24
53843,1982,14,20250329,10,350.58,3505.8
53844,1496,63,20251201,3,342.45,1027.35
53845,902,189,20250402,4,81.5,326.0
53846,1294,122,20251229,4,87.32,349.28
53847,1135,33,20251216,9,336.74,3030.66
53848,834,23,20251118,3,415.56,1246.68
53849,172,31,20250324,6,417.88,2507.28
53850,1951,29,20250409,3,433.91,1301.73
53851,1554,145,20250607,8,467.68,3741.44
53852,367,150,20251119,9,464.86,4183.74
53853,1361,21,20251009,10,66.79,667.9
53854,917,130,20250908,4,81.62,326.48
53855,1178,86,20250416,7,86.74,607.18
53856,92,177,20250215,6,282.65,1695.9
53857,1945,107,20250902,8,99.25,794.0
53858,951,30,20250713,1,142.6,142.6
53859,9,142,20250824,1,24.67,24.67
53860,1800,146,20250530,8,336.51,2692.08
53861,542,116,20250831,8,213.83,1710.64
53862,1369,81,20250311,9,439.61,3956.49
53863,1915,61,20250711,1,431.09,431.09
53864,746,185,20250128,2,342.62,685.24
53865,192,88,20251122,8,482.36,3858.88
53866,1509,191,20250301,7,441.3,3089.1
53867,475,149,20251118,5,153.5,767.5
53868,207,81,20250329,5,439.61,2198.05
53869,1794,31,20250110,4,417.88,1671.52
53870,1998,9,20250308,3,103.42,310.26
53871,1115,8,20250111,6,303.0,1818.0
53872,195,52,20250723,2,449.42,898.84
53873,47,8,20250120,1,303.0,303.0
53874,977,113,20251201,3,365.47,1096.41
53875,1785,74,20250923,6,190.09,1140.54
53876,1832,5,20251025,3,48.03,144.09
53877,1376,177,20250217,8,282.65,2261.2
53878,75,25,20250913,5,290.79,1453.95
53879,29,21,20250629,1,66.79,66.79
53880,992,194,20250803,7,402.11,2814.77
53881,784,32,20250313,4,188.24,752.96
53882,76,39,20250728,8,345.64,2765.12
53883,1514,98,20251216,8,40.14,321.12
53884,1127,200,20250503,3,178.08,534.24
53885,1237,28,20250107,6,492.68,2956.08
53886,1256,144,20250207,1,284.79,284.79
53887,1952,19,20250201,3,303.84,911.52
53888,1740,22,20250910,7,44.01,308.07
53889,1708,180,20250301,2,22.83,45.66
53890,1959,60,20250116,6,266.91,1601.46
53891,1890,150,20250528,8,464.86,3718.88
53892,567,171,20251103,3,50.69,152.07
53893,1275,104,20251020,7,363.06,2541.42
53894,1143,185,20250401,8,342.62,2740.96
53895,1524,20,20250704,4,366.22,1464.88
53896,188,64,20250704,3,376.68,1130.04
53897,1949,33,20251107,7,336.74,2357.18
53898,1289,1,20251004,1,60.11,60.11
53899,1886,47,20251009,3,200.84,602.52
53900,713,19,20251116,10,303.84,3038.4
53901,270,66,20250904,2,220.21,440.42
53902,669,84,20251028,5,384.09,1920.45
53903,842,59,20250913,8,193.9,1551.2
53904,23,96,20250905,5,296.21,1481.05
53905,1633,148,20250902,10,69.78,697.8
53906,1739,176,20251214,5,278.08,1390.4
53907,210,19,20250414,2,303.84,607.68
53908,1985,105,20251119,8,290.22,2321.76
53909,1747,171,20250210,7,50.69,354.83
53910,1607,66,20251103,9,220.21,1981.89
53911,83,107,20251003,10,99.25,992.5
53912,678,167,20250328,2,109.26,218.52
53913,366,56,20250920,4,80.66,322.64
